0,4475,8657,1
1,4475,8969,1
2,4475,9407,1
3,4475,9719,1
4,5450,10475,1
5,5475,9750,1
6,5475,8650,1
7,4575,8425,1
8,5425,3300,1
9,5425,3000,1
10,5425,2400,0
11,5425,2100,0
12,5425,1800,1
13,6000,2375,1
14,6375,2375,1
15,6000,3375,1
16,6375,3375,1
17,6475,4675,1
18,6475,4875,1
19,6475,5275,1
20,6475,5475,1
21,6100,6675,1
22,6350,6675,1
23,6350,7275,1
24,6100,7275,0
25,6550,7625,1
26,5775,8650,1
27,6075,8650,0
28,6375,8650,1
29,6375,9750,1
30,6075,9750,1
31,5775,9750,1
32,6975,9750,1
33,6675,9750,1
34,6675,8650,1
35,6875,8650,1
36,6850,7275,1
37,6600,7275,1
38,6600,6675,1
39,6850,6675,0
40,7100,5425,1
41,7100,5275,1
42,7100,5075,1
43,7100,4875,1
44,7100,4675,1
45,6925,3300,1
46,6925,3000,1
47,6925,2700,1
48,6925,2400,1
49,6925,2100,1
50,6925,1800,1
51,7700,3725,1
52,7850,3700,1
53,7700,4725,1
54,7750,7475,1
55,8125,7525,1
56,8500,7475,0
57,8500,8225,0
58,7600,9025,1
59,8350,9025,1
60,7975,9075,1
61,8350,9775,1
62,9375,11225,1
63,9531,11225,1
64,9475,10275,1
65,9275,10050,0
66,10375,9525,1
67,9687,11225,1
68,9843,11225,1
69,9999,11225,1
70,10155,11225,1
71,10311,11225,0
72,10467,11225,1
73,10623,11225,1
74,10779,11225,1
75,10935,11225,1
76,11091,11225,1
77,11247,11225,1
78,11403,11225,0
79,11559,11225,0
80,11175,9800,1
81,11275,9475,1
82,10650,9400,1
83,11275,9175,1
84,11125,5350,1
85,11025,4750,1
86,11000,4600,1
87,11000,3600,0
88,11650,3350,0
89,11725,4825,1
90,12500,5950,0
91,11715,11225,1
92,11871,11225,1
93,12027,11225,1
94,12183,11225,1
95,12339,11225,1
96,12495,11225,1
97,12651,11225,1
98,12807,11225,1
99,12963,11225,1
100,13325,6100,1
101,13100,4625,1
102,12825,3800,1
103,12850,2425,1
104,13585,1975,0
105,13585,2131,1
106,13585,2287,1
107,13585,2443,1
108,13585,2599,1
109,13585,2755,1
110,13585,2911,0
111,13585,3067,1
112,13585,3223,1
113,13585,3379,1
114,13585,9615,0
115,13585,9771,1
116,13585,9927,1
117,13585,10083,1
118,13585,10239,1
119,13585,10395,1
120,13585,10551,1
121,13585,10707,1
122,13585,10863,0
123,13585,11019,0
