0,2100,1850,1
1,2100,3000,1
2,2100,4400,0
3,2100,5550,1
4,2100,6950,1
5,2100,8100,1
6,2100,9500,1
7,2100,10650,1
8,2348,11205,1
9,2350,10050,0
10,2348,8655,0
11,2350,7500,1
12,2348,6105,1
13,2350,4950,1
14,2348,3555,1
15,2350,2400,1
16,2625,11175,1
17,2775,10995,1
18,2625,10025,1
19,2634,9748,1
20,2607,9831,1
21,2625,8625,1
22,2775,8445,1
23,2625,7475,1
24,2607,7281,1
25,2634,7198,1
26,2625,6075,1
27,2775,5895,1
28,2625,4925,0
29,2607,4731,1
30,2634,4648,1
31,2625,3525,0
32,2775,3345,1
33,2625,2375,1
34,2634,2098,1
35,2607,2181,1
36,2825,3025,1
37,2825,5575,1
38,2825,8125,1
39,2825,10675,0
40,8349,10106,1
41,8353,9397,1
42,8349,7556,1
43,8353,6847,1
44,8349,5006,1
45,8353,4297,0
46,8349,2456,1
47,8353,1747,1
48,8474,1777,1
49,8576,1803,1
50,8575,2325,1
51,8474,4327,0
52,8576,4353,1
53,8575,4875,1
54,8474,6877,1
55,8576,6903,1
56,8575,7425,1
57,8474,9427,1
58,8576,9453,1
59,8575,9975,1
60,8625,9875,1
61,8675,9675,0
62,8675,9525,0
63,8669,9450,1
64,8625,7325,1
65,8675,7125,1
66,8675,6975,0
67,8669,6900,1
68,8625,4775,0
69,8675,4575,1
70,8675,4425,1
71,8669,4350,1
72,8625,2225,0
73,8675,1875,1
74,8675,2025,0
75,8669,1800,0
76,9250,1850,0
77,9250,3000,0
78,9250,4400,0
79,9250,5550,1
80,9250,6950,0
81,9250,8100,0
82,9250,9500,1
83,9250,10650,1
84,9498,11205,1
85,9500,10050,1
86,9498,8655,0
87,9500,7500,0
88,9498,6105,1
89,9500,4950,1
90,9498,3555,1
91,9500,2400,1
92,9784,2098,1
93,9757,2181,1
94,9775,2375,1
95,9775,3525,1
96,9784,4648,1
97,9757,4731,1
98,9775,4925,1
99,9775,6075,1
100,9784,7198,1
101,9757,7281,1
102,9775,7475,1
103,9775,8625,1
104,9784,9748,1
105,9757,9831,1
106,9775,10025,1
107,9775,11175,1
108,9925,10995,1
109,9975,10675,1
110,9925,8445,1
111,9975,8125,1
112,9925,5895,0
113,9975,5575,0
114,9925,3345,1
115,9975,3025,1
116,15499,10106,0
117,15503,9397,0
118,15499,7556,1
119,15503,6847,1
120,15499,5006,1
121,15503,4297,1
122,15499,2456,1
123,15503,1747,1
124,15624,1777,1
125,15726,1803,1
126,15775,2225,1
127,15725,2325,1
128,15624,4327,0
129,15726,4353,1
130,15775,4775,1
131,15725,4875,1
132,15624,6877,1
133,15726,6903,1
134,15775,7325,1
135,15725,7425,1
136,15624,9427,1
137,15726,9453,1
138,15775,9875,1
139,15725,9975,1
140,15825,9675,1
141,15825,9525,0
142,15819,9450,1
143,15825,7125,1
144,15825,6975,0
145,15819,6900,1
146,15825,4575,1
147,15825,4425,1
148,15819,4350,1
149,15825,1875,0
150,15825,2025,0
151,15819,1800,1
