0,8375,4700,1
1,8775,4700,1
2,8375,4900,1
3,8175,4900,1
4,8775,4900,0
5,8575,4900,1
6,8775,5400,0
7,8375,5450,1
8,8775,5600,1
9,8575,5600,1
10,8375,5650,1
11,8175,5650,1
12,8375,6200,1
13,8775,6200,1
14,8375,6400,0
15,8175,6400,1
16,8775,6400,0
17,8575,6400,1
18,8375,7000,1
19,8775,7000,1
20,8375,7200,1
21,8175,7200,0
22,8775,7200,1
23,8575,7200,1
24,8375,7800,1
25,8775,7800,1
26,8375,8000,1
27,8175,8000,0
28,8775,8000,0
29,8575,8000,1
30,8375,8700,1
31,8775,8700,1
32,8375,8900,1
33,8175,8900,0
34,8775,8900,1
35,8575,8900,1
36,8375,9600,1
37,8775,9600,1
38,8375,9800,1
39,8175,9800,1
40,8775,9800,0
41,8575,9800,1
42,8375,10500,1
43,8775,10450,1
44,8375,10700,1
45,8175,10700,0
46,8775,10650,1
47,8575,10650,1
48,8375,11300,1
49,8775,11300,1
50,8375,11500,1
51,8175,11500,1
52,8775,11500,1
53,8575,11500,1
54,15825,11500,1
55,15825,10700,1
56,15825,9800,1
57,15825,8900,1
58,15825,8000,1
59,15825,7200,1
60,15825,6400,1
61,15825,5650,1
62,15825,4900,1
63,16025,4700,1
64,16425,4700,1
65,16025,4900,1
66,16225,4900,1
67,16425,4900,1
68,16425,5400,1
69,16025,5450,1
70,16225,5600,1
71,16425,5600,1
72,16025,5650,1
73,16025,6200,1
74,16425,6200,1
75,16025,6400,0
76,16225,6400,1
77,16425,6400,1
78,16025,7000,1
79,16425,7000,1
80,16025,7200,1
81,16225,7200,1
82,16425,7200,1
83,16025,7800,0
84,16425,7800,1
85,16025,8000,1
86,16225,8000,0
87,16425,8000,1
88,16025,8700,1
89,16425,8700,1
90,16025,8900,1
91,16225,8900,1
92,16425,8900,1
93,16025,9600,1
94,16425,9600,1
95,16025,9800,1
96,16225,9800,1
97,16425,9800,1
98,16025,10500,1
99,16425,10450,1
100,16025,10700,1
101,16225,10650,1
102,16425,10650,1
103,16025,11300,1
104,16425,11300,1
105,16025,11500,1
106,16225,11500,1
