0,4350,4425,0
1,4500,4425,1
2,4300,4725,1
3,4300,4825,1
4,4300,4950,1
5,4300,5050,0
6,4350,8875,1
7,4500,8875,1
8,4300,9175,1
9,4300,9275,1
10,4300,9400,0
11,4300,9500,1
12,4950,10600,1
13,5150,10600,1
14,5525,9525,1
15,5525,9425,1
16,5525,9225,1
17,5525,9125,1
18,4950,8875,1
19,5250,8875,0
20,5550,8875,1
21,4950,6150,0
22,5150,6150,0
23,5525,5075,1
24,5525,4975,1
25,5525,4775,1
26,5525,4675,1
27,4950,4425,1
28,5250,4425,1
29,5550,4425,1
30,5875,2325,0
31,5875,2475,1
32,5875,2625,0
33,5875,2775,1
34,5675,4825,0
35,5675,4925,1
36,5875,6775,1
37,5875,6925,1
38,5875,7075,1
39,5875,7225,0
40,5675,9275,1
41,5675,9375,1
42,8125,10150,1
43,8225,10150,1
44,8325,10150,1
45,8125,5700,1
46,8225,5700,1
47,8325,5700,1
48,8675,3150,1
49,8675,3250,1
50,8675,3350,1
51,8675,3450,1
52,8675,3550,1
53,8675,3650,1
54,8675,3750,1
55,8675,3850,1
56,8675,3950,1
57,8675,4050,1
58,8425,5700,1
59,8525,5700,1
60,8675,7600,1
61,8675,7700,0
62,8675,7800,1
63,8675,7900,0
64,8675,8000,0
65,8675,8100,1
66,8675,8200,1
67,8675,8300,1
68,8675,8400,1
69,8675,8500,1
70,8425,10150,1
71,8525,10150,0
72,10850,9500,1
73,10850,9400,1
74,10850,9275,1
75,10850,9175,0
76,10900,8875,1
77,11050,8875,1
78,10850,5050,1
79,10850,4950,1
80,10850,4825,1
81,10850,4725,1
82,10900,4425,1
83,11050,4425,1
84,11500,4425,1
85,11800,4425,1
86,11500,6150,1
87,11700,6150,1
88,11500,8875,0
89,11800,8875,1
90,11500,10600,1
91,11700,10600,1
92,12075,9525,0
93,12075,9425,1
94,12225,9375,1
95,12225,9275,0
96,12075,9225,1
97,12075,9125,1
98,12100,8875,1
99,12425,7225,0
100,12425,7075,1
101,12425,6925,1
102,12425,6775,1
103,12075,5075,1
104,12075,4975,1
105,12225,4925,1
106,12225,4825,1
107,12075,4775,1
108,12075,4675,1
109,12100,4425,1
110,12425,2775,1
111,12425,2625,1
112,12425,2475,0
113,12425,2325,1
114,14675,5700,1
115,14675,10150,1
116,14775,10150,1
117,14875,10150,0
118,14975,10150,1
119,15075,10150,0
120,15225,8500,1
121,15225,8400,1
122,15225,8300,1
123,15225,8200,1
124,15225,8100,1
125,15225,8000,0
126,15225,7900,1
127,15225,7800,1
128,15225,7700,1
129,15225,7600,1
130,14775,5700,1
131,14875,5700,1
132,14975,5700,0
133,15075,5700,1
134,15225,4050,1
135,15225,3950,1
136,15225,3850,1
137,15225,3750,0
138,15225,3650,1
139,15225,3550,1
140,15225,3450,1
141,15225,3350,1
142,15225,3250,1
143,15225,3150,1
